# soft core potential 

soft_core_lj 
N 10006  R  0.0001  2.0
 8525    1.703800000    0.843172501   -0.528736341
 8526    1.704000000    0.843278208   -0.528335201
 8527    1.704200000    0.843383835   -0.527934388
 8528    1.704400000    0.843489382   -0.527533900
 8529    1.704600000    0.843594849   -0.527133737
 8530    1.704800000    0.843700235   -0.526733900
 8531    1.705000000    0.843805542   -0.526334388
 8532    1.705200000    0.843910769   -0.525935200
 8533    1.705400000    0.844015916   -0.525536337
 8534    1.705600000    0.844120984   -0.525137798
 8535    1.705800000    0.844225971   -0.524739582
 8536    1.706000000    0.844330879   -0.524341691
 8537    1.706200000    0.844435708   -0.523944123
 8538    1.706400000    0.844540457   -0.523546878
 8539    1.706600000    0.844645127   -0.523149956
 8540    1.706800000    0.844749717   -0.522753356
 8541    1.707000000    0.844854228   -0.522357079
 8542    1.707200000    0.844958660   -0.521961124
 8543    1.707400000    0.845063013   -0.521565491
 8544    1.707600000    0.845167286   -0.521170179
 8545    1.707800000    0.845271481   -0.520775189
 8546    1.708000000    0.845375596   -0.520380520
 8547    1.708200000    0.845479633   -0.519986171
 8548    1.708400000    0.845583591   -0.519592144
 8549    1.708600000    0.845687470   -0.519198436
 8550    1.708800000    0.845791270   -0.518805048
 8551    1.709000000    0.845894992   -0.518411981
 8552    1.709200000    0.845998635   -0.518019232
 8553    1.709400000    0.846102200   -0.517626803
 8554    1.709600000    0.846205686   -0.517234693
 8555    1.709800000    0.846309094   -0.516842902
 8556    1.710000000    0.846412423   -0.516451429
 8557    1.710200000    0.846515674   -0.516060274
 8558    1.710400000    0.846618847   -0.515669438
 8559    1.710600000    0.846721942   -0.515278919
 8560    1.710800000    0.846824959   -0.514888717
 8561    1.711000000    0.846927897   -0.514498833
 8562    1.711200000    0.847030758   -0.514109266
 8563    1.711400000    0.847133541   -0.513720015
 8564    1.711600000    0.847236246   -0.513331081
 8565    1.711800000    0.847338874   -0.512942463
 8566    1.712000000    0.847441423   -0.512554161
 8567    1.712200000    0.847543895   -0.512166175
 8568    1.712400000    0.847646290   -0.511778504
 8569    1.712600000    0.847748607   -0.511391148
 8570    1.712800000    0.847850846   -0.511004107
 8571    1.713000000    0.847953008   -0.510617381
 8572    1.713200000    0.848055093   -0.510230969
 8573    1.713400000    0.848157101   -0.509844871
 8574    1.713600000    0.848259031   -0.509459087
 8575    1.713800000    0.848360884   -0.509073617
 8576    1.714000000    0.848462661   -0.508688461
 8577    1.714200000    0.848564360   -0.508303617
 8578    1.714400000    0.848665982   -0.507919086
 8579    1.714600000    0.848767527   -0.507534868
 8580    1.714800000    0.848868996   -0.507150962
 8581    1.715000000    0.848970388   -0.506767368
 8582    1.715200000    0.849071703   -0.506384087
 8583    1.715400000    0.849172942   -0.506001116
 8584    1.715600000    0.849274103   -0.505618458
 8585    1.715800000    0.849375189   -0.505236110
 8586    1.716000000    0.849476198   -0.504854073
 8587    1.716200000    0.849577131   -0.504472347
 8588    1.716400000    0.849677987   -0.504090931
 8589    1.716600000    0.849778767   -0.503709825
 8590    1.716800000    0.849879471   -0.503329029
 8591    1.717000000    0.849980099   -0.502948543
 8592    1.717200000    0.850080650   -0.502568366
 8593    1.717400000    0.850181126   -0.502188498
 8594    1.717600000    0.850281526   -0.501808939
 8595    1.717800000    0.850381850   -0.501429688
 8596    1.718000000    0.850482098   -0.501050746
 8597    1.718200000    0.850582270   -0.500672112
 8598    1.718400000    0.850682366   -0.500293786
 8599    1.718600000    0.850782387   -0.499915768
 8600    1.718800000    0.850882333   -0.499538056
 8601    1.719000000    0.850982203   -0.499160652
 8602    1.719200000    0.851081997   -0.498783555
 8603    1.719400000    0.851181716   -0.498406764
 8604    1.719600000    0.851281360   -0.498030280
 8605    1.719800000    0.851380928   -0.497654102
 8606    1.720000000    0.851480421   -0.497278230
 8607    1.720200000    0.851579840   -0.496902663
 8608    1.720400000    0.851679183   -0.496527401
 8609    1.720600000    0.851778451   -0.496152445
 8610    1.720800000    0.851877644   -0.495777794
 8611    1.721000000    0.851976762   -0.495403447
 8612    1.721200000    0.852075805   -0.495029405
 8613    1.721400000    0.852174773   -0.494655666
 8614    1.721600000    0.852273667   -0.494282232
 8615    1.721800000    0.852372486   -0.493909101
 8616    1.722000000    0.852471231   -0.493536274
 8617    1.722200000    0.852569901   -0.493163749
 8618    1.722400000    0.852668496   -0.492791528
 8619    1.722600000    0.852767018   -0.492419609
 8620    1.722800000    0.852865464   -0.492047993
 8621    1.723000000    0.852963837   -0.491676678
 8622    1.723200000    0.853062135   -0.491305666
 8623    1.723400000    0.853160359   -0.490934955
 8624    1.723600000    0.853258509   -0.490564546
 8625    1.723800000    0.853356585   -0.490194438
 8626    1.724000000    0.853454587   -0.489824631
 8627    1.724200000    0.853552515   -0.489455124
 8628    1.724400000    0.853650369   -0.489085918
 8629    1.724600000    0.853748149   -0.488717012
 8630    1.724800000    0.853845856   -0.488348406
 8631    1.725000000    0.853943489   -0.487980100
 8632    1.725200000    0.854041048   -0.487612093
 8633    1.725400000    0.854138533   -0.487244385
 8634    1.725600000    0.854235946   -0.486876977
 8635    1.725800000    0.854333284   -0.486509867
 8636    1.726000000    0.854430549   -0.486143055
 8637    1.726200000    0.854527741   -0.485776542
 8638    1.726400000    0.854624860   -0.485410327
 8639    1.726600000    0.854721906   -0.485044409
 8640    1.726800000    0.854818878   -0.484678789
 8641    1.727000000    0.854915777   -0.484313466
 8642    1.727200000    0.855012603   -0.483948440
 8643    1.727400000    0.855109357   -0.483583711
 8644    1.727600000    0.855206037   -0.483219279
 8645    1.727800000    0.855302644   -0.482855143
 8646    1.728000000    0.855399179   -0.482491303
 8647    1.728200000    0.855495641   -0.482127758
 8648    1.728400000    0.855592030   -0.481764510
 8649    1.728600000    0.855688347   -0.481401556
 8650    1.728800000    0.855784591   -0.481038898
 8651    1.729000000    0.855880762   -0.480676534
 8652    1.729200000    0.855976861   -0.480314465
 8653    1.729400000    0.856072888   -0.479952691
 8654    1.729600000    0.856168842   -0.479591210
 8655    1.729800000    0.856264725   -0.479230024
 8656    1.730000000    0.856360534   -0.478869131
 8657    1.730200000    0.856456272   -0.478508531
 8658    1.730400000    0.856551938   -0.478148225
 8659    1.730600000    0.856647531   -0.477788211
 8660    1.730800000    0.856743053   -0.477428490
 8661    1.731000000    0.856838503   -0.477069062
 8662    1.731200000    0.856933881   -0.476709926
 8663    1.731400000    0.857029187   -0.476351082
 8664    1.731600000    0.857124421   -0.475992529
 8665    1.731800000    0.857219584   -0.475634268
 8666    1.732000000    0.857314675   -0.475276298
 8667    1.732200000    0.857409694   -0.474918619
 8668    1.732400000    0.857504642   -0.474561231
 8669    1.732600000    0.857599519   -0.474204134
 8670    1.732800000    0.857694324   -0.473847327
 8671    1.733000000    0.857789058   -0.473490809
 8672    1.733200000    0.857883720   -0.473134582
 8673    1.733400000    0.857978312   -0.472778644
 8674    1.733600000    0.858072832   -0.472422996
 8675    1.733800000    0.858167281   -0.472067637
 8676    1.734000000    0.858261659   -0.471712566
 8677    1.734200000    0.858355966   -0.471357784
 8678    1.734400000    0.858450202   -0.471003291
 8679    1.734600000    0.858544367   -0.470649085
 8680    1.734800000    0.858638462   -0.470295168
 8681    1.735000000    0.858732485   -0.469941538
 8682    1.735200000    0.858826438   -0.469588196
 8683    1.735400000    0.858920321   -0.469235141
 8684    1.735600000    0.859014133   -0.468882373
 8685    1.735800000    0.859107874   -0.468529891
 8686    1.736000000    0.859201544   -0.468177696
 8687    1.736200000    0.859295145   -0.467825788
 8688    1.736400000    0.859388675   -0.467474165
 8689    1.736600000    0.859482135   -0.467122828
 8690    1.736800000    0.859575524   -0.466771777
 8691    1.737000000    0.859668843   -0.466421011
 8692    1.737200000    0.859762092   -0.466070530
 8693    1.737400000    0.859855271   -0.465720334
 8694    1.737600000    0.859948381   -0.465370423
 8695    1.737800000    0.860041420   -0.465020796
 8696    1.738000000    0.860134389   -0.464671453
 8697    1.738200000    0.860227288   -0.464322394
 8698    1.738400000    0.860320118   -0.463973619
 8699    1.738600000    0.860412878   -0.463625127
 8700    1.738800000    0.860505568   -0.463276919
 8701    1.739000000    0.860598189   -0.462928993
 8702    1.739200000    0.860690740   -0.462581350
 8703    1.739400000    0.860783221   -0.462233990
 8704    1.739600000    0.860875633   -0.461886912
 8705    1.739800000    0.860967976   -0.461540116
 8706    1.740000000    0.861060249   -0.461193602
 8707    1.740200000    0.861152453   -0.460847370
 8708    1.740400000    0.861244588   -0.460501419
 8709    1.740600000    0.861336654   -0.460155749
 8710    1.740800000    0.861428651   -0.459810359
 8711    1.741000000    0.861520578   -0.459465251
 8712    1.741200000    0.861612437   -0.459120423
 8713    1.741400000    0.861704226   -0.458775875
 8714    1.741600000    0.861795947   -0.458431607
 8715    1.741800000    0.861887599   -0.458087619
 8716    1.742000000    0.861979182   -0.457743911
 8717    1.742200000    0.862070696   -0.457400481
 8718    1.742400000    0.862162142   -0.457057331
 8719    1.742600000    0.862253519   -0.456714460
 8720    1.742800000    0.862344828   -0.456371867
 8721    1.743000000    0.862436068   -0.456029552
 8722    1.743200000    0.862527240   -0.455687516
 8723    1.743400000    0.862618343   -0.455345758
 8724    1.743600000    0.862709378   -0.455004277
 8725    1.743800000    0.862800345   -0.454663074
 8726    1.744000000    0.862891243   -0.454322147
 8727    1.744200000    0.862982074   -0.453981498
 8728    1.744400000    0.863072836   -0.453641126
 8729    1.744600000    0.863163530   -0.453301030
 8730    1.744800000    0.863254157   -0.452961211
 8731    1.745000000    0.863344715   -0.452621667
 8732    1.745200000    0.863435205   -0.452282400
 8733    1.745400000    0.863525628   -0.451943408
 8734    1.745600000    0.863615983   -0.451604691
 8735    1.745800000    0.863706270   -0.451266250
 8736    1.746000000    0.863796489   -0.450928083
 8737    1.746200000    0.863886641   -0.450590191
 8738    1.746400000    0.863976725   -0.450252574
 8739    1.746600000    0.864066742   -0.449915231
 8740    1.746800000    0.864156691   -0.449578162
 8741    1.747000000    0.864246573   -0.449241367
 8742    1.747200000    0.864336388   -0.448904845
 8743    1.747400000    0.864426135   -0.448568597
 8744    1.747600000    0.864515815   -0.448232622
 8745    1.747800000    0.864605428   -0.447896920
 8746    1.748000000    0.864694974   -0.447561490
 8747    1.748200000    0.864784453   -0.447226333
 8748    1.748400000    0.864873865   -0.446891448
 8749    1.748600000    0.864963210   -0.446556835
 8750    1.748800000    0.865052487   -0.446222494
 8751    1.749000000    0.865141699   -0.445888424
 8752    1.749200000    0.865230843   -0.445554626
 8753    1.749400000    0.865319920   -0.445221099
 8754    1.749600000    0.865408931   -0.444887843
 8755    1.749800000    0.865497876   -0.444554857
 8756    1.750000000    0.865586753   -0.444222142
 8757    1.750200000    0.865675564   -0.443889697
 8758    1.750400000    0.865764309   -0.443557522
 8759    1.750600000    0.865852987   -0.443225616
 8760    1.750800000    0.865941599   -0.442893981
 8761    1.751000000    0.866030145   -0.442562614
 8762    1.751200000    0.866118624   -0.442231517
 8763    1.751400000    0.866207038   -0.441900688
 8764    1.751600000    0.866295385   -0.441570129
 8765    1.751800000    0.866383666   -0.441239837
 8766    1.752000000    0.866471881   -0.440909814
 8767    1.752200000    0.866560030   -0.440580059
 8768    1.752400000    0.866648113   -0.440250571
 8769    1.752600000    0.866736130   -0.439921351
 8770    1.752800000    0.866824081   -0.439592398
 8771    1.753000000    0.866911967   -0.439263713
 8772    1.753200000    0.866999787   -0.438935294
 8773    1.753400000    0.867087541   -0.438607142
 8774    1.753600000    0.867175230   -0.438279256
 8775    1.753800000    0.867262853   -0.437951637
 8776    1.754000000    0.867350410   -0.437624283
 8777    1.754200000    0.867437903   -0.437297196
 8778    1.754400000    0.867525329   -0.436970374
 8779    1.754600000    0.867612691   -0.436643817
 8780    1.754800000    0.867699987   -0.436317525
 8781    1.755000000    0.867787218   -0.435991498
 8782    1.755200000    0.867874383   -0.435665736
 8783    1.755400000    0.867961484   -0.435340238
 8784    1.755600000    0.868048520   -0.435015005
 8785    1.755800000    0.868135490   -0.434690035
 8786    1.756000000    0.868222396   -0.434365329
 8787    1.756200000    0.868309236   -0.434040887
 8788    1.756400000    0.868396012   -0.433716708
 8789    1.756600000    0.868482723   -0.433392792
 8790    1.756800000    0.868569369   -0.433069140
 8791    1.757000000    0.868655951   -0.432745749
 8792    1.757200000    0.868742467   -0.432422622
 8793    1.757400000    0.868828920   -0.432099756
 8794    1.757600000    0.868915307   -0.431777153
 8795    1.757800000    0.869001630   -0.431454811
 8796    1.758000000    0.869087889   -0.431132731
 8797    1.758200000    0.869174084   -0.430810913
 8798    1.758400000    0.869260214   -0.430489355
 8799    1.758600000    0.869346279   -0.430168059
 8800    1.758800000    0.869432281   -0.429847023
 8801    1.759000000    0.869518218   -0.429526248
 8802    1.759200000    0.869604091   -0.429205733
 8803    1.759400000    0.869689901   -0.428885478
 8804    1.759600000    0.869775646   -0.428565483
 8805    1.759800000    0.869861327   -0.428245748
 8806    1.760000000    0.869946944   -0.427926272
 8807    1.760200000    0.870032497   -0.427607055
 8808    1.760400000    0.870117987   -0.427288098
 8809    1.760600000    0.870203412   -0.426969399
 8810    1.760800000    0.870288775   -0.426650959
 8811    1.761000000    0.870374073   -0.426332777
 8812    1.761200000    0.870459308   -0.426014853
 8813    1.761400000    0.870544479   -0.425697187
 8814    1.761600000    0.870629587   -0.425379779
 8815    1.761800000    0.870714631   -0.425062628
 8816    1.762000000    0.870799612   -0.424745735
 8817    1.762200000    0.870884529   -0.424429099
 8818    1.762400000    0.870969383   -0.424112719
 8819    1.762600000    0.871054174   -0.423796596
 8820    1.762800000    0.871138902   -0.423480730
 8821    1.763000000    0.871223567   -0.423165120
 8822    1.763200000    0.871308168   -0.422849766
 8823    1.763400000    0.871392706   -0.422534667
 8824    1.763600000    0.871477182   -0.422219824
 8825    1.763800000    0.871561594   -0.421905237
 8826    1.764000000    0.871645944   -0.421590905
 8827    1.764200000    0.871730231   -0.421276827
 8828    1.764400000    0.871814455   -0.420963005
 8829    1.764600000    0.871898616   -0.420649437
 8830    1.764800000    0.871982715   -0.420336123
 8831    1.765000000    0.872066750   -0.420023063
 8832    1.765200000    0.872150724   -0.419710257
 8833    1.765400000    0.872234635   -0.419397705
 8834    1.765600000    0.872318483   -0.419085406
 8835    1.765800000    0.872402269   -0.418773361
 8836    1.766000000    0.872485992   -0.418461568
 8837    1.766200000    0.872569653   -0.418150029
 8838    1.766400000    0.872653252   -0.417838742
 8839    1.766600000    0.872736789   -0.417527707
 8840    1.766800000    0.872820263   -0.417216925
 8841    1.767000000    0.872903676   -0.416906394
 8842    1.767200000    0.872987026   -0.416596116
 8843    1.767400000    0.873070314   -0.416286089
 8844    1.767600000    0.873153540   -0.415976313
 8845    1.767800000    0.873236705   -0.415666788
 8846    1.768000000    0.873319807   -0.415357515
 8847    1.768200000    0.873402848   -0.415048492
 8848    1.768400000    0.873485827   -0.414739719
 8849    1.768600000    0.873568744   -0.414431197
 8850    1.768800000    0.873651599   -0.414122925
 8851    1.769000000    0.873734393   -0.413814903
 8852    1.769200000    0.873817125   -0.413507130
 8853    1.769400000    0.873899796   -0.413199607
 8854    1.769600000    0.873982405   -0.412892334
 8855    1.769800000    0.874064953   -0.412585309
 8856    1.770000000    0.874147439   -0.412278533
 8857    1.770200000    0.874229864   -0.411972006
 8858    1.770400000    0.874312228   -0.411665727
 8859    1.770600000    0.874394530   -0.411359696
 8860    1.770800000    0.874476772   -0.411053914
 8861    1.771000000    0.874558952   -0.410748379
 8862    1.771200000    0.874641071   -0.410443092
 8863    1.771400000    0.874723129   -0.410138052
 8864    1.771600000    0.874805126   -0.409833259
 8865    1.771800000    0.874887063   -0.409528714
 8866    1.772000000    0.874968938   -0.409224415
 8867    1.772200000    0.875050752   -0.408920363
 8868    1.772400000    0.875132506   -0.408616557
 8869    1.772600000    0.875214199   -0.408312997
 8870    1.772800000    0.875295831   -0.408009683
 8871    1.773000000    0.875377403   -0.407706615
 8872    1.773200000    0.875458914   -0.407403793
 8873    1.773400000    0.875540364   -0.407101216
 8874    1.773600000    0.875621754   -0.406798884
 8875    1.773800000    0.875703084   -0.406496796
 8876    1.774000000    0.875784353   -0.406194954
 8877    1.774200000    0.875865562   -0.405893356
 8878    1.774400000    0.875946710   -0.405592003
 8879    1.774600000    0.876027799   -0.405290893
 8880    1.774800000    0.876108827   -0.404990028
 8881    1.775000000    0.876189795   -0.404689406
 8882    1.775200000    0.876270703   -0.404389027
 8883    1.775400000    0.876351550   -0.404088892
 8884    1.775600000    0.876432338   -0.403789000
 8885    1.775800000    0.876513066   -0.403489351
 8886    1.776000000    0.876593734   -0.403189945
 8887    1.776200000    0.876674342   -0.402890781
 8888    1.776400000    0.876754890   -0.402591859
 8889    1.776600000    0.876835379   -0.402293179
 8890    1.776800000    0.876915808   -0.401994742
 8891    1.777000000    0.876996177   -0.401696546
 8892    1.777200000    0.877076486   -0.401398591
 8893    1.777400000    0.877156736   -0.401100878
 8894    1.777600000    0.877236927   -0.400803405
 8895    1.777800000    0.877317058   -0.400506174
 8896    1.778000000    0.877397129   -0.400209183
 8897    1.778200000    0.877477141   -0.399912433
 8898    1.778400000    0.877557094   -0.399615923
 8899    1.778600000    0.877636988   -0.399319653
 8900    1.778800000    0.877716822   -0.399023623
 8901    1.779000000    0.877796597   -0.398727832
 8902    1.779200000    0.877876313   -0.398432281
 8903    1.779400000    0.877955970   -0.398136969
 8904    1.779600000    0.878035568   -0.397841897
 8905    1.779800000    0.878115107   -0.397547063
 8906    1.780000000    0.878194587   -0.397252467
 8907    1.780200000    0.878274008   -0.396958111
 8908    1.780400000    0.878353370   -0.396663992
 8909    1.780600000    0.878432673   -0.396370112
 8910    1.780800000    0.878511918   -0.396076469
 8911    1.781000000    0.878591104   -0.395783064
 8912    1.781200000    0.878670231   -0.395489896
 8913    1.781400000    0.878749300   -0.395196966
 8914    1.781600000    0.878828310   -0.394904273
 8915    1.781800000    0.878907262   -0.394611816
 8916    1.782000000    0.878986155   -0.394319597
 8917    1.782200000    0.879064990   -0.394027613
 8918    1.782400000    0.879143766   -0.393735866
 8919    1.782600000    0.879222484   -0.393444356
 8920    1.782800000    0.879301144   -0.393153080
 8921    1.783000000    0.879379745   -0.392862041
 8922    1.783200000    0.879458288   -0.392571237
 8923    1.783400000    0.879536774   -0.392280668
 8924    1.783600000    0.879615201   -0.391990335
 8925    1.783800000    0.879693570   -0.391700236
 8926    1.784000000    0.879771881   -0.391410372
 8927    1.784200000    0.879850134   -0.391120743
 8928    1.784400000    0.879928329   -0.390831347
 8929    1.784600000    0.880006467   -0.390542186
 8930    1.784800000    0.880084546   -0.390253259
 8931    1.785000000    0.880162568   -0.389964565
 8932    1.785200000    0.880240532   -0.389676105
 8933    1.785400000    0.880318438   -0.389387878
 8934    1.785600000    0.880396287   -0.389099885
 8935    1.785800000    0.880474078   -0.388812124
 8936    1.786000000    0.880551812   -0.388524596
 8937    1.786200000    0.880629488   -0.388237300
 8938    1.786400000    0.880707107   -0.387950237
 8939    1.786600000    0.880784668   -0.387663406
 8940    1.786800000    0.880862172   -0.387376807
 8941    1.787000000    0.880939619   -0.387090440
 8942    1.787200000    0.881017008   -0.386804304
 8943    1.787400000    0.881094341   -0.386518399
 8944    1.787600000    0.881171616   -0.386232726
 8945    1.787800000    0.881248834   -0.385947284
 8946    1.788000000    0.881325995   -0.385662072
 8947    1.788200000    0.881403099   -0.385377091
 8948    1.788400000    0.881480146   -0.385092341
 8949    1.788600000    0.881557136   -0.384807820
 8950    1.788800000    0.881634069   -0.384523530
 8951    1.789000000    0.881710945   -0.384239469
 8952    1.789200000    0.881787765   -0.383955638
 8953    1.789400000    0.881864527   -0.383672037
 8954    1.789600000    0.881941233   -0.383388664
 8955    1.789800000    0.882017883   -0.383105521
 8956    1.790000000    0.882094476   -0.382822607
 8957    1.790200000    0.882171012   -0.382539921
 8958    1.790400000    0.882247492   -0.382257463
 8959    1.790600000    0.882323915   -0.381975234
 8960    1.790800000    0.882400282   -0.381693233
 8961    1.791000000    0.882476592   -0.381411460
 8962    1.791200000    0.882552846   -0.381129915
 8963    1.791400000    0.882629044   -0.380848597
 8964    1.791600000    0.882705186   -0.380567506
 8965    1.791800000    0.882781271   -0.380286643
 8966    1.792000000    0.882857300   -0.380006006
 8967    1.792200000    0.882933274   -0.379725596
 8968    1.792400000    0.883009191   -0.379445413
 8969    1.792600000    0.883085052   -0.379165456
 8970    1.792800000    0.883160857   -0.378885725
 8971    1.793000000    0.883236606   -0.378606220
 8972    1.793200000    0.883312299   -0.378326941
 8973    1.793400000    0.883387937   -0.378047888
 8974    1.793600000    0.883463519   -0.377769060
 8975    1.793800000    0.883539044   -0.377490457
 8976    1.794000000    0.883614515   -0.377212079
 8977    1.794200000    0.883689929   -0.376933926
 8978    1.794400000    0.883765288   -0.376655998
 8979    1.794600000    0.883840592   -0.376378294
 8980    1.794800000    0.883915840   -0.376100814
 8981    1.795000000    0.883991032   -0.375823559
 8982    1.795200000    0.884066169   -0.375546527
 8983    1.795400000    0.884141251   -0.375269719
 8984    1.795600000    0.884216277   -0.374993135
 8985    1.795800000    0.884291248   -0.374716774
 8986    1.796000000    0.884366164   -0.374440636
 8987    1.796200000    0.884441024   -0.374164721
 8988    1.796400000    0.884515830   -0.373889029
 8989    1.796600000    0.884590580   -0.373613559
 8990    1.796800000    0.884665275   -0.373338312
 8991    1.797000000    0.884739915   -0.373063287
 8992    1.797200000    0.884814500   -0.372788484
 8993    1.797400000    0.884889031   -0.372513903
 8994    1.797600000    0.884963506   -0.372239543
 8995    1.797800000    0.885037926   -0.371965405
 8996    1.798000000    0.885112292   -0.371691488
 8997    1.798200000    0.885186603   -0.371417793
 8998    1.798400000    0.885260859   -0.371144318
 8999    1.798600000    0.885335061   -0.370871064
 9000    1.798800000    0.885409208   -0.370598030
 9001    1.799000000    0.885483300   -0.370325217
 9002    1.799200000    0.885557338   -0.370052624
 9003    1.799400000    0.885631321   -0.369780251
 9004    1.799600000    0.885705250   -0.369508097
 9005    1.799800000    0.885779124   -0.369236163
 9006    1.800000000    0.885852944   -0.368964449
 9007    1.800200000    0.885926710   -0.368692954
 9008    1.800400000    0.886000422   -0.368421678
 9009    1.800600000    0.886074079   -0.368150621
 9010    1.800800000    0.886147682   -0.367879782
 9011    1.801000000    0.886221231   -0.367609162
 9012    1.801200000    0.886294726   -0.367338760
 9013    1.801400000    0.886368166   -0.367068577
 9014    1.801600000    0.886441553   -0.366798611
 9015    1.801800000    0.886514886   -0.366528863
 9016    1.802000000    0.886588165   -0.366259333
 9017    1.802200000    0.886661389   -0.365990020
 9018    1.802400000    0.886734561   -0.365720924
 9019    1.802600000    0.886807678   -0.365452045
 9020    1.802800000    0.886880741   -0.365183383
 9021    1.803000000    0.886953751   -0.364914938
 9022    1.803200000    0.887026707   -0.364646709
 9023    1.803400000    0.887099610   -0.364378697
 9024    1.803600000    0.887172459   -0.364110901
 9025    1.803800000    0.887245254   -0.363843320
 9026    1.804000000    0.887317996   -0.363575956
 9027    1.804200000    0.887390685   -0.363308806
 9028    1.804400000    0.887463320   -0.363041873
 9029    1.804600000    0.887535901   -0.362775154
 9030    1.804800000    0.887608430   -0.362508651
 9031    1.805000000    0.887680905   -0.362242362
 9032    1.805200000    0.887753327   -0.361976288
 9033    1.805400000    0.887825695   -0.361710428
 9034    1.805600000    0.887898011   -0.361444783
 9035    1.805800000    0.887970273   -0.361179352
 9036    1.806000000    0.888042483   -0.360914135
 9037    1.806200000    0.888114639   -0.360649131
 9038    1.806400000    0.888186742   -0.360384341
 9039    1.806600000    0.888258793   -0.360119765
 9040    1.806800000    0.888330790   -0.359855402
 9041    1.807000000    0.888402735   -0.359591251
 9042    1.807200000    0.888474627   -0.359327314
 9043    1.807400000    0.888546466   -0.359063589
 9044    1.807600000    0.888618252   -0.358800077
 9045    1.807800000    0.888689986   -0.358536777
 9046    1.808000000    0.888761667   -0.358273690
 9047    1.808200000    0.888833295   -0.358010814
 9048    1.808400000    0.888904871   -0.357748150
 9049    1.808600000    0.888976395   -0.357485697
 9050    1.808800000    0.889047866   -0.357223456
 9051    1.809000000    0.889119284   -0.356961427
 9052    1.809200000    0.889190650   -0.356699608
 9053    1.809400000    0.889261964   -0.356438000
 9054    1.809600000    0.889333225   -0.356176603
 9055    1.809800000    0.889404435   -0.355915416
 9056    1.810000000    0.889475592   -0.355654440
 9057    1.810200000    0.889546696   -0.355393674
 9058    1.810400000    0.889617749   -0.355133118
 9059    1.810600000    0.889688750   -0.354872772
 9060    1.810800000    0.889759698   -0.354612635
 9061    1.811000000    0.889830595   -0.354352708
 9062    1.811200000    0.889901439   -0.354092991
 9063    1.811400000    0.889972232   -0.353833482
 9064    1.811600000    0.890042973   -0.353574182
 9065    1.811800000    0.890113662   -0.353315091
 9066    1.812000000    0.890184299   -0.353056209
 9067    1.812200000    0.890254884   -0.352797535
 9068    1.812400000    0.890325418   -0.352539069
 9069    1.812600000    0.890395900   -0.352280811
 9070    1.812800000    0.890466330   -0.352022761
 9071    1.813000000    0.890536709   -0.351764919
 9072    1.813200000    0.890607036   -0.351507285
 9073    1.813400000    0.890677312   -0.351249858
 9074    1.813600000    0.890747536   -0.350992638
 9075    1.813800000    0.890817709   -0.350735625
 9076    1.814000000    0.890887830   -0.350478818
 9077    1.814200000    0.890957900   -0.350222219
 9078    1.814400000    0.891027919   -0.349965826
 9079    1.814600000    0.891097887   -0.349709639
 9080    1.814800000    0.891167803   -0.349453658
 9081    1.815000000    0.891237668   -0.349197884
 9082    1.815200000    0.891307482   -0.348942315
 9083    1.815400000    0.891377245   -0.348686952
 9084    1.815600000    0.891446957   -0.348431794
 9085    1.815800000    0.891516618   -0.348176841
 9086    1.816000000    0.891586228   -0.347922094
 9087    1.816200000    0.891655787   -0.347667551
 9088    1.816400000    0.891725295   -0.347413213
 9089    1.816600000    0.891794752   -0.347159080
 9090    1.816800000    0.891864159   -0.346905151
 9091    1.817000000    0.891933514   -0.346651427
 9092    1.817200000    0.892002819   -0.346397906
 9093    1.817400000    0.892072073   -0.346144589
 9094    1.817600000    0.892141277   -0.345891477
 9095    1.817800000    0.892210430   -0.345638567
 9096    1.818000000    0.892279532   -0.345385861
 9097    1.818200000    0.892348584   -0.345133358
 9098    1.818400000    0.892417586   -0.344881058
 9099    1.818600000    0.892486537   -0.344628961
 9100    1.818800000    0.892555437   -0.344377067
 9101    1.819000000    0.892624288   -0.344125375
 9102    1.819200000    0.892693088   -0.343873886
 9103    1.819400000    0.892761837   -0.343622599
 9104    1.819600000    0.892830537   -0.343371513
 9105    1.819800000    0.892899186   -0.343120630
 9106    1.820000000    0.892967785   -0.342869948
 9107    1.820200000    0.893036334   -0.342619468
 9108    1.820400000    0.893104833   -0.342369189
 9109    1.820600000    0.893173281   -0.342119111
 9110    1.820800000    0.893241680   -0.341869234
 9111    1.821000000    0.893310029   -0.341619558
 9112    1.821200000    0.893378328   -0.341370082
 9113    1.821400000    0.893446577   -0.341120807
 9114    1.821600000    0.893514776   -0.340871733
 9115    1.821800000    0.893582926   -0.340622858
 9116    1.822000000    0.893651026   -0.340374183
 9117    1.822200000    0.893719076   -0.340125708
 9118    1.822400000    0.893787076   -0.339877433
 9119    1.822600000    0.893855027   -0.339629357
 9120    1.822800000    0.893922928   -0.339381481
 9121    1.823000000    0.893990779   -0.339133804
 9122    1.823200000    0.894058581   -0.338886325
 9123    1.823400000    0.894126334   -0.338639046
 9124    1.823600000    0.894194037   -0.338391964
 9125    1.823800000    0.894261691   -0.338145082
 9126    1.824000000    0.894329295   -0.337898398
 9127    1.824200000    0.894396850   -0.337651911
 9128    1.824400000    0.894464356   -0.337405623
 9129    1.824600000    0.894531812   -0.337159533
 9130    1.824800000    0.894599219   -0.336913640
 9131    1.825000000    0.894666578   -0.336667944
